DEPTH,DT,GR,LLD,LLS,PHIE,PHIT,RHOB,SW,TNPH,VWCL
1903.9,110.8538,64.14,7.07,6.87,0.159063,0.283578,2.2,0.6624,0.518,0.5487
1904.0,111.0594,64.35,7.03,6.84,0.152589,0.278521,2.21,0.6792,0.5151,0.5549
1904.1,110.9059,64.6,6.96,6.82,0.132974,0.263392,2.24,0.7367,0.5128,0.5747
1904.2,110.4219,64.73,6.95,6.8,0.11982,0.253324,2.26,0.776,0.5122,0.5883
1904.3,109.702,65.24,6.95,6.78,0.097319,0.238848,2.29,0.8506,0.5219,0.6236
1904.4,108.8742,66.18,7.0,6.81,0.089498,0.234095,2.3,0.8724,0.515,0.6372
1904.5,108.0819,66.64,7.02,6.81,0.07886,0.226751,2.31,0.9022,0.5162,0.6517
1904.6,107.5987,65.92,7.02,6.82,0.082958,0.229053,2.31,0.8899,0.5195,0.6438
1904.7,107.7001,66.07,6.98,6.79,0.085869,0.232149,2.3,0.8854,0.5243,0.6446
1904.8,108.2758,66.21,6.93,6.74,0.086866,0.232923,2.29,0.8861,0.5274,0.6436
1904.9,109.0083,65.71,6.87,6.7,0.101966,0.244319,2.28,0.8457,0.5248,0.6273
1905.0,109.6886,65.51,6.83,6.67,0.106775,0.248605,2.27,0.8353,0.5318,0.625
1905.1,110.3755,65.35,6.73,6.59,0.114337,0.254564,2.26,0.82,0.5333,0.6179
1905.2,111.1123,67.61,6.66,6.52,0.086045,0.232285,2.25,0.9082,0.5305,0.6444
1905.3,111.7332,68.4,6.55,6.42,0.077135,0.225435,2.25,0.9426,0.526,0.6535
1905.4,112.1726,68.75,6.43,6.32,0.0722,0.221701,2.24,0.9663,0.5314,0.6588
1905.5,112.4909,69.79,6.3,6.19,0.053426,0.208045,2.24,1.0,0.5349,0.6813
1905.6,112.7267,70.92,6.17,6.05,0.036904,0.197206,2.24,1.0,0.5378,0.7064
1905.7,112.9863,71.67,6.04,5.89,0.026517,0.191478,2.24,1.0,0.5428,0.7269
1905.8,113.3539,69.65,6.01,5.84,0.045124,0.202407,2.24,1.0,0.5496,0.6931
1905.9,113.6939,69.03,6.04,5.87,0.046636,0.203409,2.24,1.0,0.559,0.6908
1906.0,113.7763,69.35,6.06,5.88,0.040026,0.199127,2.24,1.0,0.5635,0.7011
1906.1,113.5429,68.85,6.1,5.92,0.038672,0.198285,2.24,1.0,0.5751,0.7033
1906.2,113.2116,66.01,6.1,5.93,0.075704,0.224347,2.23,0.9848,0.58,0.655
1906.3,112.9693,66.1,6.16,5.97,0.076345,0.224834,2.23,0.9776,0.5779,0.6543
1906.4,112.856,66.35,6.17,5.98,0.07338,0.222589,2.23,0.9853,0.5772,0.6575
1906.5,112.8853,67.04,6.19,5.99,0.069236,0.219482,2.23,0.9953,0.5707,0.662
1906.6,112.991,66.37,6.22,6.03,0.08785,0.233687,2.23,0.9379,0.5617,0.6426
1906.7,113.0812,66.89,6.26,6.04,0.084106,0.230784,2.23,0.9458,0.5571,0.6463
1906.8,113.1573,69.32,6.29,6.07,0.051106,0.206437,2.22,1.0,0.5597,0.6845
1906.9,113.2426,70.43,6.31,6.1,0.039102,0.198551,2.22,1.0,0.5566,0.7026
1907.0,113.3579,66.86,6.31,6.12,0.093552,0.238143,2.22,0.9131,0.5545,0.6371
1907.1,113.5698,64.59,6.33,6.14,0.139304,0.274731,2.22,0.7762,0.5481,0.5967
1907.2,113.9489,66.36,6.33,6.15,0.112757,0.253382,2.21,0.8533,0.551,0.6197
1907.3,114.4258,65.48,6.29,6.15,0.132624,0.269352,2.21,0.7979,0.5471,0.6025
1907.4,114.7618,64.61,6.27,6.12,0.155402,0.284406,2.2,0.7269,0.5315,0.5684
1907.5,114.866,64.51,6.26,6.11,0.155428,0.2844,2.2,0.7274,0.5328,0.5683
1907.6,114.875,65.38,6.24,6.08,0.153688,0.284794,2.2,0.7386,0.5296,0.5777
1907.7,114.9265,65.75,6.22,6.07,0.153473,0.284806,2.2,0.741,0.525,0.5787
1907.8,114.9425,65.92,6.2,6.04,0.153408,0.283858,2.2,0.7398,0.5184,0.5748
1907.9,114.7965,66.08,6.18,6.03,0.148234,0.281903,2.2,0.7617,0.5304,0.589
1908.0,114.6072,66.66,6.17,6.02,0.132568,0.269306,2.2,0.8066,0.535,0.6025
1908.1,114.5227,67.27,6.15,6.01,0.111508,0.252383,2.2,0.8708,0.5436,0.6208
1908.2,114.522,67.13,6.15,6.0,0.106697,0.248543,2.21,0.8856,0.544,0.625
1908.3,114.4869,67.39,6.13,5.99,0.08549,0.231855,2.21,0.9527,0.56,0.6449
1908.4,114.3961,68.1,6.11,5.98,0.066803,0.217676,2.21,1.0,0.5681,0.6648
1908.5,114.3434,68.99,6.1,5.97,0.052656,0.207509,2.22,1.0,0.5637,0.6823
1908.6,114.4177,70.26,6.09,5.95,0.032145,0.194435,2.22,1.0,0.5728,0.7151
1908.7,114.5939,71.49,6.09,5.95,0.019589,0.188546,2.22,1.0,0.5773,0.7445
1908.8,114.6887,73.0,6.09,5.95,0.0001,0.177881,2.22,1.0,0.5828,0.7834
1908.9,114.6954,71.53,6.09,5.94,0.020999,0.189059,2.22,1.0,0.5724,0.7405
1909.0,114.8205,71.17,6.11,5.95,0.019873,0.188645,2.22,1.0,0.5833,0.7437
1909.1,115.1564,70.35,6.12,5.95,0.023043,0.189887,2.22,1.0,0.5915,0.7352
1909.2,115.5517,67.18,6.13,5.97,0.058712,0.211782,2.22,1.0,0.5874,0.6745
1909.3,115.8075,66.2,6.13,5.97,0.086154,0.232369,2.21,0.9506,0.5787,0.6443
1909.4,115.9591,65.12,6.14,5.98,0.079482,0.227227,2.21,0.9699,0.6021,0.651
1909.5,116.0242,63.41,6.15,6.0,0.099614,0.24292,2.21,0.9074,0.6064,0.6315
1909.6,115.9289,62.22,6.16,6.01,0.135673,0.271807,2.2,0.7983,0.5961,0.5999
1909.7,115.7406,62.63,6.16,6.01,0.127111,0.264912,2.2,0.8231,0.5983,0.6072
1909.8,115.6067,62.74,6.17,6.02,0.117431,0.257128,2.2,0.8512,0.6054,0.6156
1909.9,115.6131,64.3,6.17,6.02,0.089892,0.235279,2.2,0.9357,0.6097,0.6406
1910.0,115.6992,64.59,6.17,6.02,0.089836,0.235235,2.2,0.9359,0.6056,0.6407
1910.1,115.7972,65.55,6.16,6.01,0.08143,0.228722,2.2,0.9623,0.5999,0.649
1910.2,115.9001,67.78,6.15,6.01,0.045073,0.202374,2.2,1.0,0.6089,0.6931
1910.3,115.9893,68.41,6.15,6.0,0.037168,0.197366,2.2,1.0,0.6109,0.7059
1910.4,116.1658,67.97,6.14,5.99,0.046795,0.203515,2.2,1.0,0.603,0.6906
1910.5,116.5734,68.46,6.12,5.97,0.039713,0.198931,2.2,1.0,0.6056,0.7016
1910.6,117.1666,67.83,6.12,5.96,0.039343,0.198701,2.2,1.0,0.6173,0.7022
1910.7,117.738,67.18,6.11,5.95,0.042186,0.200498,2.2,1.0,0.6236,0.6976
1910.8,118.1011,65.92,6.09,5.93,0.059293,0.212199,2.2,1.0,0.6195,0.6738
1910.9,118.2717,64.66,6.08,5.92,0.085628,0.231962,2.19,0.9565,0.6151,0.6448
1911.0,118.3381,64.78,6.07,5.92,0.084993,0.23147,2.19,0.9593,0.614,0.6454
1911.1,118.3411,64.44,6.02,5.88,0.087684,0.233558,2.19,0.9554,0.6162,0.6428
1911.2,118.3148,63.71,6.0,5.87,0.095718,0.239846,2.19,0.9321,0.6186,0.6351
1911.3,118.2623,63.94,5.95,5.83,0.094582,0.238953,2.19,0.94,0.6165,0.6362
1911.4,118.1914,64.34,5.94,5.83,0.091656,0.236657,2.19,0.9501,0.6137,0.6389
1911.5,118.0708,64.5,5.91,5.8,0.087723,0.233589,2.19,0.9651,0.6153,0.6427
1911.6,117.8332,63.44,5.91,5.8,0.104115,0.246489,2.19,0.9133,0.6144,0.6274
1911.7,117.4995,63.67,5.91,5.8,0.100627,0.243722,2.19,0.9244,0.6145,0.6305
1911.8,117.2164,64.12,5.91,5.8,0.087228,0.233203,2.2,0.9666,0.6149,0.6432
1911.9,117.116,63.76,5.93,5.8,0.086457,0.232604,2.2,0.9672,0.6207,0.644
1912.0,117.1522,63.27,5.94,5.82,0.09026,0.235566,2.2,0.9544,0.6236,0.6403
1912.1,117.1879,63.87,5.94,5.81,0.083873,0.230604,2.2,0.9744,0.6218,0.6466
1912.2,117.1554,64.94,5.93,5.8,0.076175,0.224705,2.19,0.9988,0.6209,0.6545
1912.3,117.107,65.15,5.94,5.8,0.065652,0.216826,2.19,1.0,0.6297,0.6661
1912.4,117.085,65.82,5.93,5.8,0.055326,0.209377,2.19,1.0,0.6325,0.6788
1912.5,117.0506,66.5,5.92,5.79,0.051666,0.206824,2.19,1.0,0.6268,0.6837
1912.6,116.9715,67.71,5.91,5.78,0.041116,0.199815,2.19,1.0,0.6227,0.6993
1912.7,116.8593,67.29,5.89,5.77,0.048148,0.204423,2.19,1.0,0.6189,0.6886
1912.8,116.7579,66.91,5.88,5.76,0.060744,0.213244,2.19,1.0,0.6082,0.672
1912.9,116.6957,66.73,5.87,5.76,0.075858,0.224464,2.19,1.0,0.5936,0.6548
1913.0,116.6979,66.33,5.88,5.77,0.086106,0.232332,2.19,0.9729,0.5893,0.6443
1913.1,116.768,65.38,5.88,5.77,0.10329,0.245833,2.19,0.9185,0.5874,0.6281
1913.2,116.8499,64.44,5.92,5.8,0.117983,0.257571,2.19,0.8691,0.5879,0.6151
1913.3,116.8125,66.14,5.93,5.82,0.091944,0.236883,2.19,0.95,0.5865,0.6387
1913.4,116.5673,66.22,5.95,5.85,0.092298,0.23716,2.18,0.9471,0.5912,0.6383
1913.5,116.2155,67.13,5.97,5.87,0.070487,0.220416,2.18,1.0,0.5993,0.6606
1913.6,115.9631,67.93,6.02,5.91,0.061231,0.213597,2.17,1.0,0.603,0.6714
1913.7,115.9153,68.6,6.04,5.94,0.050959,0.206336,2.17,1.0,0.6047,0.6847
1913.8,115.9546,68.44,6.09,5.99,0.05777,0.211109,2.16,1.0,0.6047,0.6757
1913.9,116.0133,67.99,6.16,6.04,0.065228,0.216514,2.16,1.0,0.6034,0.6666
1914.0,116.1159,67.81,6.19,6.07,0.07335,0.222567,2.16,0.9834,0.5972,0.6575
1914.1,116.1734,66.82,6.2,6.08,0.086434,0.232587,2.16,0.9436,0.6,0.644
1914.2,116.0458,65.91,6.19,6.1,0.115296,0.255416,2.16,0.8559,0.5873,0.6174
1914.3,115.74,65.13,6.2,6.1,0.13464,0.270975,2.16,0.7981,0.5821,0.6007
1914.4,115.4881,65.61,6.2,6.1,0.127076,0.264883,2.16,0.8201,0.5815,0.6072
1914.5,115.3832,65.08,6.2,6.1,0.14367,0.278242,2.16,0.7726,0.5749,0.593
1914.6,115.246,65.18,6.19,6.11,0.140511,0.275702,2.17,0.7821,0.5699,0.5957
1914.7,114.9682,64.38,6.19,6.11,0.160737,0.291848,2.17,0.727,0.5632,0.5777
1914.8,114.7071,63.81,6.23,6.12,0.171962,0.300226,2.17,0.6942,0.5584,0.5652
1914.9,114.6803,62.37,6.25,6.13,0.176753,0.299142,2.17,0.6809,0.5512,0.5393
1915.0,114.8434,61.84,6.3,6.17,0.178427,0.298764,2.17,0.6806,0.5487,0.5303
1915.1,114.9924,61.32,6.34,6.2,0.174384,0.293157,2.18,0.6903,0.5418,0.5234
1915.2,115.0696,60.48,6.45,6.28,0.175376,0.292932,2.18,0.6854,0.5464,0.518
1915.3,115.1177,60.26,6.54,6.35,0.175896,0.292815,2.18,0.6811,0.5461,0.5152
1915.4,115.1512,61.01,6.6,6.41,0.16674,0.288364,2.19,0.6812,0.5521,0.5359
1915.5,115.1606,60.9,6.72,6.53,0.165041,0.288748,2.19,0.6717,0.5628,0.5451
1915.6,115.1642,60.76,6.86,6.65,0.164855,0.28879,2.19,0.6637,0.5655,0.5461
1915.7,115.2223,61.91,6.95,6.74,0.168274,0.294538,2.18,0.6543,0.5682,0.5564
1915.8,115.3673,62.57,7.03,6.83,0.166798,0.294872,2.18,0.6578,0.5679,0.5643
1915.9,115.6699,63.13,7.12,6.94,0.167426,0.297075,2.17,0.6563,0.5739,0.5713
1916.0,116.2329,62.62,7.21,7.04,0.172524,0.300098,2.17,0.6372,0.5713,0.5621
1916.1,117.0531,63.9,7.33,7.18,0.16897,0.298266,2.16,0.6421,0.5681,0.5697
1916.2,117.8823,64.45,7.44,7.3,0.160319,0.291519,2.16,0.6573,0.5689,0.5781
1916.3,118.2959,64.52,7.62,7.53,0.163429,0.293963,2.15,0.6413,0.5712,0.5752
1916.4,118.0798,64.52,7.68,7.6,0.163838,0.294283,2.15,0.6376,0.5708,0.5748
1916.5,117.2002,65.09,7.86,7.8,0.169644,0.298784,2.15,0.6162,0.5566,0.569
1916.6,115.6961,65.38,7.91,7.86,0.175592,0.303273,2.14,0.6005,0.552,0.5626
1916.7,113.7432,64.53,8.06,8.02,0.191453,0.312423,2.14,0.5718,0.5343,0.533
1916.8,111.4979,63.99,8.08,8.05,0.203753,0.317134,2.13,0.5706,0.5141,0.4996
1916.9,109.2161,65.2,8.14,8.12,0.201615,0.312592,2.13,0.5772,0.4858,0.489
1917.0,107.253,64.64,8.14,8.12,0.21744,0.318837,2.11,0.5773,0.4635,0.4468
1917.1,105.8058,62.89,8.14,8.14,0.231176,0.320752,2.1,0.5875,0.4408,0.3947
1917.2,104.8403,63.04,8.13,8.13,0.237232,0.323674,2.09,0.5872,0.431,0.3809
1917.3,104.1511,62.56,8.13,8.11,0.245083,0.328143,2.08,0.5845,0.4284,0.366
1917.4,103.7001,62.23,8.12,8.08,0.240273,0.323321,2.09,0.5923,0.4263,0.3659
1917.5,103.5312,61.35,8.12,8.06,0.24278,0.325201,2.09,0.5901,0.4345,0.3632
1917.6,103.4694,61.27,8.12,8.05,0.236715,0.321474,2.1,0.593,0.4397,0.3735
1917.7,103.4145,61.44,8.12,7.98,0.229428,0.318604,2.11,0.5921,0.4512,0.3929
1917.8,103.4424,61.65,8.09,7.87,0.215536,0.311821,2.13,0.5957,0.468,0.4243
1917.9,103.4509,61.95,8.08,7.84,0.201511,0.304274,2.15,0.601,0.4808,0.4528
1918.0,103.2195,62.53,8.07,7.77,0.18659,0.296201,2.17,0.6074,0.4916,0.483
1918.1,102.7634,63.46,8.06,7.7,0.177185,0.291144,2.18,0.612,0.4925,0.5021
1918.2,102.1204,64.23,8.1,7.71,0.167689,0.287044,2.19,0.6121,0.4998,0.5259
1918.3,101.395,65.92,8.09,7.66,0.167034,0.291019,2.18,0.6017,0.5019,0.5463
1918.4,100.9481,66.15,8.18,7.72,0.172518,0.295057,2.17,0.5926,0.4981,0.54
1918.5,101.2553,67.19,8.22,7.76,0.17493,0.298003,2.16,0.5858,0.49,0.5423
1918.6,102.2893,67.54,8.3,7.9,0.17365,0.297319,2.16,0.5833,0.4868,0.5449
1918.7,103.1866,67.54,8.38,8.0,0.180447,0.300472,2.15,0.5783,0.4767,0.5289
1918.8,103.2579,67.6,8.5,8.21,0.175264,0.291919,2.16,0.5903,0.4542,0.514
1918.9,102.5634,65.81,8.52,8.26,0.177912,0.284483,2.17,0.6123,0.4315,0.4696
1919.0,101.591,64.58,8.7,8.65,0.165314,0.268945,2.2,0.6371,0.4177,0.4566
1919.1,100.5893,63.53,8.87,8.93,0.152184,0.251765,2.23,0.6705,0.3953,0.4388
1919.2,99.4312,61.31,9.21,9.51,0.131414,0.2258,2.28,0.7257,0.3691,0.4159
1919.3,98.0328,59.65,9.56,10.07,0.09045,0.186769,2.36,0.8255,0.3469,0.4244
1919.4,96.2295,59.54,10.05,10.88,0.073046,0.168514,2.39,0.8743,0.3254,0.4207
1919.5,94.1489,57.97,10.27,11.23,0.049726,0.145079,2.44,0.9757,0.3104,0.4202
1919.6,92.499,57.31,10.9,12.28,0.023771,0.124567,2.49,1.0,0.3102,0.4441
1919.7,91.8843,56.5,11.22,12.8,0.0001,0.103233,2.52,1.0,0.3099,0.4544
1919.8,92.1056,58.64,11.89,13.94,0.0001,0.1137,2.54,1.0,0.3224,0.5006
1919.9,92.2388,59.49,12.15,14.4,0.0001,0.12162,2.55,1.0,0.3424,0.5355
1920.0,91.7149,61.73,12.44,14.96,0.0001,0.134239,2.56,1.0,0.3664,0.5911
1920.1,90.9111,62.68,12.6,15.31,0.0001,0.138712,2.53,1.0,0.3933,0.6108
1920.2,90.6409,66.49,12.46,15.18,0.0001,0.151089,2.49,1.0,0.4191,0.6653
1920.3,91.3376,67.47,12.09,14.65,0.0001,0.1528,2.45,1.0,0.4359,0.6729
1920.4,92.6973,69.84,11.43,13.58,0.0103,0.170965,2.41,0.7924,0.454,0.708
1920.5,94.0617,70.49,11.28,13.18,0.023308,0.189167,2.38,0.7668,0.4834,0.7308
1920.6,95.1293,75.22,10.97,12.43,0.0001,0.19006,2.35,1.0,0.4985,0.837
1920.7,95.9653,75.92,10.9,12.16,0.0001,0.189025,2.33,1.0,0.5014,0.8325
1920.8,96.5923,78.36,10.6,11.49,0.0001,0.189446,2.32,1.0,0.5096,0.8343
1920.9,97.0318,79.49,10.4,11.06,0.0001,0.196243,2.32,1.0,0.5402,0.8643
1921.0,97.3292,81.4,10.2,10.65,0.0001,0.196176,2.31,1.0,0.5462,0.864
1921.1,97.8333,81.73,9.96,10.28,0.0001,0.197086,2.31,1.0,0.5503,0.868
1921.2,98.9256,80.79,9.51,9.64,0.0001,0.196042,2.31,1.0,0.5456,0.8634
1921.3,100.3651,78.28,9.2,9.24,0.0001,0.194332,2.31,1.0,0.5379,0.8559
1921.4,101.5529,77.23,8.75,8.68,0.0001,0.193133,2.31,1.0,0.5325,0.8506
1921.5,102.2045,74.21,8.26,8.07,0.0001,0.183453,2.31,1.0,0.5211,0.8079
1921.6,102.6718,70.61,7.86,7.59,0.028132,0.192285,2.3,0.9357,0.5237,0.7233
1921.7,103.3263,69.56,7.5,7.14,0.034822,0.195968,2.29,0.9577,0.5372,0.7101
1921.8,104.093,68.89,7.24,6.83,0.037839,0.197773,2.29,0.9739,0.5443,0.7047
1921.9,104.6961,70.13,7.03,6.59,0.023261,0.18998,2.3,0.9941,0.5449,0.7346
1922.0,104.9906,70.36,6.86,6.4,0.017202,0.187805,2.3,1.0,0.5578,0.7517
1922.1,105.0137,72.44,6.74,6.28,0.0001,0.186041,2.32,1.0,0.5696,0.8193
1922.2,104.7982,75.08,6.62,6.17,0.0001,0.204968,2.35,1.0,0.5695,0.9027
1922.3,104.0173,76.53,6.47,6.08,0.0001,0.209661,2.36,1.0,0.5754,0.9234
1922.4,102.4469,77.21,6.34,5.99,0.0001,0.21124,2.38,1.0,0.5699,0.9304
1922.5,100.6471,78.3,6.17,5.92,0.0001,0.211174,2.39,1.0,0.5633,0.9301
1922.6,99.5161,78.8,6.08,5.89,0.0001,0.207952,2.38,1.0,0.5551,0.9159
1922.7,99.5504,79.44,6.05,5.89,0.0001,0.205642,2.37,1.0,0.551,0.9057
1922.8,100.3931,79.34,6.09,5.93,0.0001,0.203063,2.34,1.0,0.5583,0.8943
1922.9,101.5029,78.56,6.1,5.95,0.0001,0.20295,2.31,1.0,0.5767,0.8938
1923.0,102.7245,79.06,6.15,5.99,0.0001,0.202639,2.3,1.0,0.5816,0.8925
1923.1,104.1616,78.82,6.21,6.03,0.0001,0.203281,2.28,1.0,0.5971,0.8953
1923.2,105.7481,76.45,6.25,6.04,0.0001,0.20388,2.26,1.0,0.6124,0.8979
1923.3,107.0028,76.77,6.23,6.04,0.0001,0.205235,2.26,1.0,0.6185,0.9039
1923.4,107.5238,74.17,6.2,6.0,0.0001,0.196214,2.26,1.0,0.6111,0.8642
1923.5,107.4008,72.65,6.18,5.96,0.0001,0.187404,2.27,1.0,0.6024,0.8253
1923.6,107.0005,72.92,6.11,5.87,0.0001,0.185592,2.27,1.0,0.5879,0.8173
1923.7,106.4639,72.03,5.98,5.75,0.0001,0.178001,2.28,1.0,0.5679,0.7839
1923.8,105.5964,70.91,5.87,5.66,0.021922,0.189421,2.28,1.0,0.5452,0.7381
1923.9,104.1817,70.67,5.85,5.6,0.030271,0.193407,2.29,1.0,0.5242,0.7188
1924.0,102.4222,70.39,5.87,5.63,0.022456,0.18964,2.31,1.0,0.5355,0.7367
1924.1,100.8022,70.48,5.91,5.67,0.018288,0.18812,2.34,1.0,0.5267,0.7483
1924.2,99.6535,70.02,6.04,5.81,0.017708,0.187947,2.36,1.0,0.5251,0.7501
1924.3,98.95,69.2,6.16,5.95,0.020329,0.188809,2.38,1.0,0.5203,0.7424
1924.4,98.4615,68.8,6.37,6.19,0.0001,0.172582,2.41,1.0,0.5268,0.76
1924.5,98.103,67.7,6.58,6.41,0.0001,0.169594,2.43,1.0,0.5202,0.7469
1924.6,97.9922,64.58,6.87,6.72,0.0001,0.158143,2.44,1.0,0.5114,0.6964
1924.7,98.2816,62.89,7.11,6.99,0.01572,0.166,2.43,1.0,0.5061,0.6622
1924.8,98.983,61.46,7.31,7.21,0.03222,0.175312,2.41,1.0,0.5046,0.6305
1924.9,100.0472,59.72,7.44,7.36,0.049809,0.184377,2.39,0.955,0.4994,0.593
1925.0,101.3022,58.62,7.56,7.5,0.073188,0.198655,2.36,0.8512,0.4895,0.5529
1925.1,102.4234,58.14,7.54,7.53,0.092518,0.213848,2.33,0.8043,0.4949,0.5346
1925.2,103.1522,58.77,7.5,7.52,0.103421,0.224425,2.31,0.7764,0.4993,0.5332
1925.3,103.5131,59.17,7.38,7.41,0.108019,0.229907,2.3,0.7673,0.5052,0.5371
1925.4,103.8535,60.11,7.31,7.35,0.105207,0.230543,2.3,0.7691,0.5101,0.5523
1925.5,104.3964,60.91,7.23,7.28,0.108476,0.236325,2.29,0.7718,0.5183,0.5634
1925.6,105.0544,62.37,7.09,7.14,0.105622,0.236971,2.29,0.7966,0.5159,0.5788
1925.7,105.6534,62.9,6.99,7.01,0.105726,0.236947,2.29,0.8024,0.5084,0.5782
1925.8,106.123,63.06,6.92,6.94,0.111621,0.242135,2.28,0.7896,0.5094,0.5751
1925.9,106.4859,63.31,6.77,6.76,0.10998,0.242506,2.28,0.8087,0.5151,0.584
1926.0,106.7366,63.38,6.62,6.58,0.110732,0.242336,2.28,0.8145,0.51,0.5799
1926.1,106.9245,63.1,6.5,6.46,0.116662,0.247517,2.27,0.8052,0.5167,0.5766
1926.2,107.1617,63.14,6.26,6.24,0.115895,0.24769,2.27,0.8269,0.5204,0.5807
1926.3,107.4905,63.06,6.04,6.0,0.120955,0.253067,2.26,0.831,0.5292,0.5821
1926.4,107.7952,63.18,5.95,5.97,0.123719,0.258964,2.25,0.8397,0.548,0.5959
1926.5,107.9616,63.28,5.92,5.97,0.122026,0.259347,2.25,0.8522,0.556,0.6051
1926.6,108.0828,63.72,5.86,5.95,0.117651,0.257304,2.25,0.8745,0.5605,0.6154
1926.7,108.1776,64.91,5.81,5.94,0.087843,0.233682,2.27,0.9734,0.5588,0.6426
1926.8,108.0775,65.58,5.95,6.01,0.068384,0.218848,2.29,1.0,0.557,0.663
1926.9,107.6886,66.12,6.01,6.05,0.05723,0.210724,2.3,1.0,0.556,0.6764
1927.0,107.1265,66.83,6.22,6.21,0.046372,0.203233,2.32,1.0,0.5472,0.6912
1927.1,106.5989,67.36,6.33,6.27,0.039735,0.198945,2.33,1.0,0.5427,0.7015
1927.2,106.0791,66.36,6.45,6.37,0.04083,0.199634,2.35,1.0,0.5446,0.6998
1927.3,105.5183,65.68,6.42,6.37,0.051874,0.206967,2.34,1.0,0.5448,0.6834
1927.4,105.1183,64.62,6.48,6.41,0.0766,0.223969,2.32,0.9484,0.5384,0.6494
1927.5,105.0611,63.71,6.43,6.39,0.084519,0.2287,2.31,0.927,0.5432,0.6353
1927.6,105.3671,62.52,6.34,6.34,0.092886,0.233329,2.3,0.9045,0.5486,0.6188
1927.7,105.9481,60.81,6.28,6.28,0.121897,0.252854,2.26,0.8075,0.5524,0.5771
1927.8,106.8042,60.2,6.2,6.23,0.13581,0.262751,2.24,0.7673,0.5541,0.5594
1927.9,107.8576,59.34,6.19,6.18,0.130795,0.257364,2.25,0.7789,0.5559,0.5577
1928.0,108.7563,59.29,6.11,6.1,0.122986,0.252608,2.26,0.8132,0.5639,0.5712
1928.1,109.3215,59.22,6.13,6.09,0.104561,0.23721,2.29,0.8701,0.5594,0.5845
1928.2,109.6672,60.11,6.16,6.07,0.09758,0.232268,2.3,0.893,0.5522,0.5935
1928.3,109.9301,61.03,6.16,6.04,0.083054,0.22251,2.32,0.9466,0.5502,0.6145
1928.4,110.0614,61.45,6.15,6.04,0.069513,0.212529,2.34,0.9942,0.5485,0.6302
1928.5,109.8456,61.2,6.19,6.07,0.066506,0.206688,2.35,0.9982,0.5325,0.6177
1928.6,109.159,60.61,6.19,6.08,0.061835,0.201222,2.36,1.0,0.5297,0.6142
1928.7,107.9789,60.69,6.32,6.19,0.056108,0.195996,2.37,1.0,0.5247,0.6164
1928.8,106.3972,59.86,6.35,6.23,0.065877,0.200308,2.36,0.9805,0.5161,0.5924
1928.9,104.6342,59.15,6.43,6.31,0.068825,0.199642,2.36,0.9577,0.5078,0.5764
1929.0,102.8781,58.05,6.53,6.43,0.063787,0.19426,2.37,0.9679,0.5118,0.5749
1929.1,101.3081,58.24,6.66,6.53,0.058321,0.188974,2.38,0.9788,0.5043,0.5757
1929.2,100.0654,57.41,6.73,6.6,0.055164,0.183167,2.39,0.9831,0.4947,0.564
1929.3,99.2672,58.62,6.82,6.7,0.053299,0.183588,2.39,0.9859,0.4923,0.5741
1929.4,99.0019,59.8,6.81,6.72,0.051692,0.183952,2.39,0.9946,0.4881,0.5828
1929.5,99.1994,61.35,6.82,6.72,0.047705,0.184853,2.39,1.0,0.4918,0.6043
1929.6,99.6144,63.27,6.8,6.7,0.050926,0.190646,2.38,0.9997,0.485,0.6157
1929.7,100.0034,63.02,6.64,6.56,0.057957,0.195578,2.37,0.9874,0.4852,0.6064
1929.8,100.3857,63.97,6.61,6.52,0.067824,0.20639,2.35,0.9567,0.4891,0.6106
1929.9,100.9424,63.79,6.53,6.41,0.07356,0.211614,2.34,0.9438,0.4956,0.6083
1930.0,101.6917,63.28,6.46,6.3,0.087092,0.221597,2.32,0.9005,0.4992,0.5927
1930.1,102.408,62.54,6.4,6.2,0.105495,0.236999,2.29,0.8438,0.5144,0.5795
1930.2,103.0183,62.82,6.32,6.09,0.109715,0.242566,2.28,0.8416,0.5231,0.5854
1930.3,103.7587,63.34,6.3,6.06,0.107878,0.242982,2.28,0.8539,0.5263,0.5953
1930.4,104.8729,63.34,6.22,5.96,0.113306,0.248276,2.27,0.845,0.532,0.5947
1930.5,106.2502,63.56,6.15,5.86,0.111713,0.248636,2.27,0.8597,0.5378,0.6033
1930.6,107.4676,65.02,6.04,5.77,0.108678,0.250122,2.26,0.8874,0.5437,0.6233
1930.7,108.2644,66.14,5.85,5.61,0.082462,0.229515,2.26,0.9864,0.5519,0.648
1930.8,108.667,66.87,5.79,5.56,0.056393,0.210131,2.26,1.0,0.5703,0.6774
1930.9,108.8441,67.52,5.59,5.41,0.044506,0.202001,2.26,1.0,0.5764,0.694
1931.0,108.9374,69.02,5.51,5.34,0.020961,0.189045,2.26,1.0,0.5975,0.7406
1931.1,109.029,70.43,5.39,5.23,0.013297,0.187053,2.26,1.0,0.5958,0.7656
1931.2,109.1676,69.27,5.36,5.21,0.013192,0.187043,2.27,1.0,0.6125,0.7661
1931.3,109.3463,68.71,5.34,5.18,0.013801,0.18711,2.28,1.0,0.6141,0.7637
1931.4,109.5387,68.14,5.32,5.13,0.01596,0.187495,2.28,1.0,0.6163,0.7558
1931.5,109.7294,66.79,5.33,5.12,0.02538,0.190935,2.28,1.0,0.6122,0.7295
